model code|colour code|colour description|price|pricfrom|priceto|model year|incl tax|active
BJ25N6_E14|K2K2|Pyrite Silver Metallic|     0.00|20230822|99991231|2024|N|Y
BJ25N6_E17|0Q0Q|Pure White|     0.00|20230822|99991231|2024|N|Y
BJ25N6_E17|0R0R|Oryx White Mother-of-Pearl Effect|  5739.13|20230822|99991231|2024|N|Y
BJ25N6_E17|2R2R|Platinum Grey Metallic|     0.00|20230822|99991231|2024|N|Y
BJ25N6_E17|2T2T|Deep Black Pearlescent|     0.00|20230822|99991231|2024|N|Y
BJ25N6_E17|H7H7|Atlantic Blue Metallic|     0.00|20230822|99991231|2024|N|Y
BJ25N6_E17|K2K2|Pyrite Silver Metallic|     0.00|20230822|99991231|2024|N|Y
BJ25TT|0Q0Q|Pure White|     0.00|20230822|99991231|2024|N|Y
BJ25TT|0Q0Q|Pure White|     0.00|20220824|99991231|2023|N|Y
BJ25TT|0R0R|Oryx White Mother-of-Pearl Effect|  5739.13|20230822|99991231|2024|N|Y
BJ25TT|0R0R|Oryx White Mother-of-Pearl Effect|  5739.13|20230112|99991231|2023|N|Y
BJ25TT|2R2R|Platinum Grey Metallic|     0.00|20220824|99991231|2023|N|Y
BJ25TT|2R2R|Platinum Grey Metallic|     0.00|20230822|99991231|2024|N|Y
BJ25TT|2T2T|Deep Black Pearlescent|     0.00|20230822|99991231|2024|N|Y
BJ25TT|2T2T|Deep Black Pearlescent|     0.00|20220824|99991231|2023|N|Y
BJ25TT|H7H7|Atlantic Blue Metallic|     0.00|20220824|99991231|2023|N|Y
BJ25TT|H7H7|Atlantic Blue Metallic|     0.00|20230822|99991231|2024|N|Y
BJ25TT|K2K2|Pyrite Silver Metallic|     0.00|20230822|99991231|2024|N|Y
BJ25TT|K2K2|Pyrite Silver Metallic|     0.00|20220824|99991231|2023|N|Y
BJ25TT_E04|0Q0Q|Pure White|     0.00|20220824|99991231|2023|N|Y
BJ25TT_E04|0R0R|Oryx White Mother-of-Pearl Effect|  5739.13|20230112|99991231|2023|N|Y
BJ25TT_E04|2R2R|Platinum Grey Metallic|     0.00|20220824|99991231|2023|N|Y
BJ25TT_E04|2T2T|Deep Black Pearlescent|     0.00|20220824|99991231|2023|N|Y
BJ25TT_E04|H7H7|Atlantic Blue Metallic|     0.00|20220824|99991231|2023|N|Y
BJ25TT_E04|K2K2|Pyrite Silver Metallic|     0.00|20220824|99991231|2023|N|Y
BJ25TT_E14|0Q0Q|Pure White|     0.00|20230822|99991231|2024|N|Y
BJ25TT_E14|0R0R|Oryx White Mother-of-Pearl Effect|  5739.13|20230822|99991231|2024|N|Y
BJ25TT_E14|2R2R|Platinum Grey Metallic|     0.00|20230822|99991231|2024|N|Y
BJ25TT_E14|2T2T|Deep Black Pearlescent|     0.00|20230822|99991231|2024|N|Y
BJ25TT_E14|H7H7|Atlantic Blue Metallic|     0.00|20230822|99991231|2024|N|Y
BJ25TT_E14|K2K2|Pyrite Silver Metallic|     0.00|20230822|99991231|2024|N|Y
BJ25TT_E17|0Q0Q|Pure White|     0.00|20230822|99991231|2024|N|Y
BJ25TT_E17|0R0R|Oryx White Mother-of-Pearl Effect|  5739.13|20230822|99991231|2024|N|Y
BJ25TT_E17|2R2R|Platinum Grey Metallic|     0.00|20230822|99991231|2024|N|Y
BJ25TT_E17|2T2T|Deep Black Pearlescent|     0.00|20230822|99991231|2024|N|Y
BJ25TT_E17|H7H7|Atlantic Blue Metallic|     0.00|20230822|99991231|2024|N|Y
BJ25TT_E17|K2K2|Pyrite Silver Metallic|     0.00|20230822|99991231|2024|N|Y
C112JV|6U6U|Ascot Grey|     0.00|20230613|99991231|2023|N|Y
C112JV_E04|6U6U|Ascot Grey|     0.00|20230613|99991231|2023|N|Y
C113JV|0A0A|Reef Blue Metallic|     0.00|20220715|99991231|2023|N|Y
C113JV|0Q0Q|Pure White|     0.00|20220715|99991231|2023|N|Y
C113JV|0Z0Z|Makena Turquois Metallic|     0.00|20220715|99991231|2023|N|Y
C113JV|2T2T|Deep Black Pearlescent|     0.00|20220715|99991231|2023|N|Y
C113JV|4M4M|Energetic Orange Metallic|     0.00|20220715|99991231|2023|N|Y
C113JV|5W5W|Smoky Grey Metallic|     0.00|20220715|99991231|2023|N|Y
C113JV|6U6U|Ascot Grey|     0.00|20220715|99991231|2023|N|Y
C113JV|8E8E|Reflex Silver Metallic|     0.00|20220715|99991231|2023|N|Y
C113JV_E01|0A0A|Reef Blue Metallic|     0.00|20220715|99991231|2023|N|Y
C113JV_E01|0Q0Q|Pure White|     0.00|20220715|99991231|2023|N|Y
C113JV_E01|0Z0Z|Makena Turquois Metallic|     0.00|20220715|99991231|2023|N|Y
C113JV_E01|2T2T|Deep Black Pearlescent|     0.00|20220715|99991231|2023|N|Y
C113JV_E01|4M4M|Energetic Orange Metallic|     0.00|20220715|99991231|2023|N|Y
C113JV_E01|5W5W|Smoky Grey Metallic|     0.00|20220715|99991231|2023|N|Y
C113JV_E01|6U6U|Ascot Grey|     0.00|20220715|99991231|2023|N|Y
C113JV_E01|8E8E|Reflex Silver Metallic|     0.00|20220715|99991231|2023|N|Y
C113JV_E02|0A0A|Reef Blue Metallic|     0.00|20220715|99991231|2023|N|Y
C113JV_E02|0Q0Q|Pure White|     0.00|20220715|99991231|2023|N|Y
C113JV_E02|0Z0Z|Makena Turquois Metallic|     0.00|20220715|99991231|2023|N|Y
C113JV_E02|2T2T|Deep Black Pearlescent|     0.00|20220715|99991231|2023|N|Y
C113JV_E02|4M4M|Energetic Orange Metallic|     0.00|20220715|99991231|2023|N|Y
C113JV_E02|5W5W|Smoky Grey Metallic|     0.00|20220715|99991231|2023|N|Y
C113JV_E02|6U6U|Ascot Grey|     0.00|20220715|99991231|2023|N|Y
C113JV_E02|8E8E|Reflex Silver Metallic|     0.00|20220715|99991231|2023|N|Y
C113KZ|0A0A|Reef Blue Metallic|     0.00|20220715|99991231|2023|N|Y
C113KZ|0Q0Q|Pure White|     0.00|20220715|99991231|2023|N|Y
C113KZ|0Z0Z|Makena Turquois Metallic|     0.00|20220715|99991231|2023|N|Y
C113KZ|2T2T|Deep Black Pearlescent|     0.00|20220715|99991231|2023|N|Y
C113KZ|4M4M|Energetic Orange Metallic|     0.00|20220715|99991231|2023|N|Y
C113KZ|5W5W|Smoky Grey Metallic|     0.00|20220715|99991231|2023|N|Y
C113KZ|6U6U|Ascot Grey|     0.00|20220715|99991231|2023|N|Y
C113KZ|8E8E|Reflex Silver Metallic|     0.00|20220715|99991231|2023|N|Y
C113KZ_E01|0A0A|Reef Blue Metallic|     0.00|20220715|99991231|2023|N|Y
C113KZ_E01|0Q0Q|Pure White|     0.00|20220715|99991231|2023|N|Y
C113KZ_E01|0Z0Z|Makena Turquois Metallic|     0.00|20220715|99991231|2023|N|Y
C113KZ_E01|2T2T|Deep Black Pearlescent|     0.00|20220715|99991231|2023|N|Y
C113KZ_E01|4M4M|Energetic Orange Metallic|     0.00|20220715|99991231|2023|N|Y
C113KZ_E01|5W5W|Smoky Grey Metallic|     0.00|20220715|99991231|2023|N|Y
C113KZ_E01|6U6U|Ascot Grey|     0.00|20220715|99991231|2023|N|Y
C113KZ_E01|8E8E|Reflex Silver Metallic|     0.00|20220715|99991231|2023|N|Y
C113KZ_E02|0A0A|Reef Blue Metallic|     0.00|20220715|99991231|2023|N|Y
C113KZ_E02|0Q0Q|Pure White|     0.00|20220715|99991231|2023|N|Y
C113KZ_E02|0Z0Z|Makena Turquois Metallic|     0.00|20220715|99991231|2023|N|Y
C113KZ_E02|2T2T|Deep Black Pearlescent|     0.00|20220715|99991231|2023|N|Y
C113KZ_E02|4M4M|Energetic Orange Metallic|     0.00|20220715|99991231|2023|N|Y
C113KZ_E02|5W5W|Smoky Grey Metallic|     0.00|20220715|99991231|2023|N|Y
C113KZ_E02|6U6U|Ascot Grey|     0.00|20220715|99991231|2023|N|Y
C113KZ_E02|8E8E|Reflex Silver Metallic|     0.00|20220715|99991231|2023|N|Y
C114KZ|0A0A|Reef Blue Metallic|     0.00|20220715|99991231|2023|N|Y
C114KZ|0Q0Q|Pure White|     0.00|20220715|99991231|2023|N|Y
C114KZ|0Z0Z|Makena Turquois Metallic|     0.00|20220715|99991231|2023|N|Y
C114KZ|2T2T|Deep Black Pearlescent|     0.00|20220715|99991231|2023|N|Y
C114KZ|4M4M|Energetic Orange Metallic|     0.00|20220715|99991231|2023|N|Y
C114KZ|5W5W|Smoky Grey Metallic|     0.00|20220715|99991231|2023|N|Y
C114KZ|6U6U|Ascot Grey|     0.00|20220715|99991231|2023|N|Y
C114KZ|8E8E|Reflex Silver Metallic|     0.00|20220715|99991231|2023|N|Y
C114KZ_E02|0A0A|Reef Blue Metallic|     0.00|20220715|99991231|2023|N|Y
C114KZ_E02|0Q0Q|Pure White|     0.00|20220715|99991231|2023|N|Y
C114KZ_E02|0Z0Z|Makena Turquois Metallic|     0.00|20220715|99991231|2023|N|Y
C114KZ_E02|2T2T|Deep Black Pearlescent|     0.00|20220715|99991231|2023|N|Y
C114KZ_E02|4M4M|Energetic Orange Metallic|     0.00|20220715|99991231|2023|N|Y
C114KZ_E02|5W5W|Smoky Grey Metallic|     0.00|20220715|99991231|2023|N|Y
C114KZ_E02|6U6U|Ascot Grey|     0.00|20220715|99991231|2023|N|Y
C114KZ_E02|8E8E|Reflex Silver Metallic|     0.00|20220715|99991231|2023|N|Y
C114KZ_E03|0A0A|Reef Blue Metallic|     0.00|20220715|99991231|2023|N|Y
C114KZ_E03|0Q0Q|Pure White|     0.00|20220715|99991231|2023|N|Y
C114KZ_E03|0Z0Z|Makena Turquois Metallic|     0.00|20220715|99991231|2023|N|Y
C114KZ_E03|2T2T|Deep Black Pearlescent|     0.00|20220715|99991231|2023|N|Y
C114KZ_E03|4M4M|Energetic Orange Metallic|     0.00|20220715|99991231|2023|N|Y
C114KZ_E03|5W5W|Smoky Grey Metallic|     0.00|20220715|99991231|2023|N|Y
C114KZ_E03|6U6U|Ascot Grey|     0.00|20220715|99991231|2023|N|Y
C114KZ_E03|8E8E|Reflex Silver Metallic|     0.00|20220715|99991231|2023|N|Y
C114NZ|0A0A|Reef Blue Metallic|     0.00|20220715|99991231|2023|N|Y
C114NZ|0Q0Q|Pure White|     0.00|20220715|99991231|2023|N|Y
C114NZ|0Z0Z|Makena Turquois Metallic|     0.00|20220715|99991231|2023|N|Y
C114NZ|2T2T|Deep Black Pearlescent|     0.00|20220715|99991231|2023|N|Y
C114NZ|4M4M|Energetic Orange Metallic|     0.00|20220715|99991231|2023|N|Y
C114NZ|5W5W|Smoky Grey Metallic|     0.00|20220715|99991231|2023|N|Y
C114NZ|8E8E|Reflex Silver Metallic|     0.00|20220715|99991231|2023|N|Y
C114NZ_E01|0A0A|Reef Blue Metallic|     0.00|20220715|99991231|2023|N|Y
C114NZ_E01|0Q0Q|Pure White|     0.00|20220715|99991231|2023|N|Y
C114NZ_E01|0Z0Z|Makena Turquois Metallic|     0.00|20220715|99991231|2023|N|Y
C114NZ_E01|2T2T|Deep Black Pearlescent|     0.00|20220715|99991231|2023|N|Y
C114NZ_E01|4M4M|Energetic Orange Metallic|     0.00|20220715|99991231|2023|N|Y
C114NZ_E01|5W5W|Smoky Grey Metallic|     0.00|20220715|99991231|2023|N|Y
C114NZ_E01|8E8E|Reflex Silver Metallic|     0.00|20220715|99991231|2023|N|Y
C114NZ_E03|0A0A|Reef Blue Metallic|     0.00|20220715|99991231|2023|N|Y
C114NZ_E03|0Q0Q|Pure White|     0.00|20220715|99991231|2023|N|Y
C114NZ_E03|0Z0Z|Makena Turquois Metallic|     0.00|20220715|99991231|2023|N|Y
C114NZ_E03|2T2T|Deep Black Pearlescent|     0.00|20220715|99991231|2023|N|Y
C114NZ_E03|4M4M|Energetic Orange Metallic|     0.00|20220715|99991231|2023|N|Y
C114NZ_E03|5W5W|Smoky Grey Metallic|     0.00|20220715|99991231|2023|N|Y
C114NZ_E03|8E8E|Reflex Silver Metallic|     0.00|20220715|99991231|2023|N|Y
CD19WZ|0E0E|Grenadilla Black Metallic|     0.00|20240305|99991231|2024|N|Y
CD19WZ|0Q0Q|Pure White|     0.00|20230822|99991231|2024|N|Y
CD19WZ|0Q0Q|Pure White|     0.00|20220801|99991231|2023|N|Y
CD19WZ|0R0R|Oryx White Mother-of-Pearl Effect|  5739.13|20230822|99991231|2024|N|Y
CD19WZ|0R0R|Oryx White Mother-of-Pearl Effect|  5739.13|20230112|99991231|2023|N|Y
CD19WZ|2T2T|Deep Black Pearlescent|     0.00|20220801|99991231|2023|N|Y
CD19WZ|2T2T|Deep Black Pearlescent|     0.00|20230822|99991231|2024|N|Y
CD19WZ|5K5K|Urano Gray|     0.00|20230822|99991231|2024|N|Y
CD19WZ|5K5K|Urano Gray|     0.00|20220801|99991231|2023|N|Y
CD19WZ|8E8E|Reflex Silver Metallic|     0.00|20230822|99991231|2024|N|Y
CD19WZ|8E8E|Reflex Silver Metallic|     0.00|20220801|99991231|2023|N|Y
CD19WZ|B0B0|Dolphin Gray Metallic|     0.00|20230822|99991231|2024|N|Y
CD19WZ|B0B0|Dolphin Gray Metallic|     0.00|20220801|99991231|2023|N|Y
CD19WZ|C2C2|Moonstone Gray|     0.00|20230822|99991231|2024|N|Y
CD19WZ|C2C2|Moonstone Gray|     0.00|20220801|99991231|2023|N|Y
CD19WZ|H7H7|Atlantic Blue Metallic|     0.00|20230822|99991231|2024|N|Y
CD19WZ|H7H7|Atlantic Blue Metallic|     0.00|20220801|99991231|2023|N|Y
CD19WZ|P8P8|Kings Red Metallic|     0.00|20220801|99991231|2023|N|Y
CD19WZ|P8P8|Kings Red Metallic|     0.00|20230822|99991231|2024|N|Y
CD19WZ_E01|0Q0Q|Pure White|     0.00|20220801|99991231|2023|N|Y
CD19WZ_E01|0R0R|Oryx White Mother-of-Pearl Effect|  5739.13|20230112|99991231|2023|N|Y
CD19WZ_E01|2T2T|Deep Black Pearlescent|     0.00|20220801|99991231|2023|N|Y
CD19WZ_E01|5K5K|Urano Gray|     0.00|20220801|99991231|2023|N|Y
CD19WZ_E01|8E8E|Reflex Silver Metallic|     0.00|20220801|99991231|2023|N|Y
CD19WZ_E01|B0B0|Dolphin Gray Metallic|     0.00|20220801|99991231|2023|N|Y
CD19WZ_E01|C2C2|Moonstone Gray|     0.00|20220801|99991231|2023|N|Y
CD19WZ_E01|H7H7|Atlantic Blue Metallic|     0.00|20220801|99991231|2023|N|Y
CD19WZ_E01|P8P8|Kings Red Metallic|     0.00|20220801|99991231|2023|N|Y
CD19WZ_E03|0Q0Q|Pure White|     0.00|20220801|99991231|2023|N|Y
CD19WZ_E03|0R0R|Oryx White Mother-of-Pearl Effect|  5739.13|20230112|99991231|2023|N|Y
CD19WZ_E03|2T2T|Deep Black Pearlescent|     0.00|20220801|99991231|2023|N|Y
CD19WZ_E03|5K5K|Urano Gray|     0.00|20220801|99991231|2023|N|Y
CD19WZ_E03|8E8E|Reflex Silver Metallic|     0.00|20220801|99991231|2023|N|Y
CD19WZ_E03|B0B0|Dolphin Gray Metallic|     0.00|20220801|99991231|2023|N|Y
CD19WZ_E03|C2C2|Moonstone Gray|     0.00|20220801|99991231|2023|N|Y
CD19WZ_E03|H7H7|Atlantic Blue Metallic|     0.00|20220801|99991231|2023|N|Y
CD19WZ_E03|P8P8|Kings Red Metallic|     0.00|20220801|99991231|2023|N|Y
CD19WZ_E07|0E0E|Grenadilla Black Metallic|     0.00|20240305|99991231|2024|N|Y
CD19WZ_E07|0Q0Q|Pure White|     0.00|20230822|99991231|2024|N|Y
CD19WZ_E07|0R0R|Oryx White Mother-of-Pearl Effect|  5739.13|20230822|99991231|2024|N|Y
CD19WZ_E07|2T2T|Deep Black Pearlescent|     0.00|20230822|99991231|2024|N|Y
CD19WZ_E07|5K5K|Urano Gray|     0.00|20230822|99991231|2024|N|Y
CD19WZ_E07|8E8E|Reflex Silver Metallic|     0.00|20230822|99991231|2024|N|Y
CD19WZ_E07|B0B0|Dolphin Gray Metallic|     0.00|20230822|99991231|2024|N|Y
CD19WZ_E07|C2C2|Moonstone Gray|     0.00|20230822|99991231|2024|N|Y
CD19WZ_E07|H7H7|Atlantic Blue Metallic|     0.00|20230822|99991231|2024|N|Y
CD19WZ_E07|P8P8|Kings Red Metallic|     0.00|20230822|99991231|2024|N|Y
CD19WZ_E18|0E0E|Grenadilla Black Metallic|     0.00|20240305|99991231|2024|N|Y
CD19WZ_E18|0Q0Q|Pure White|     0.00|20230822|99991231|2024|N|Y
CD19WZ_E18|0R0R|Oryx White Mother-of-Pearl Effect|  5739.13|20230822|99991231|2024|N|Y
CD19WZ_E18|2T2T|Deep Black Pearlescent|     0.00|20230822|99991231|2024|N|Y
CD19WZ_E18|5K5K|Urano Gray|     0.00|20230822|99991231|2024|N|Y
CD19WZ_E18|8E8E|Reflex Silver Metallic|     0.00|20230822|99991231|2024|N|Y
CD19WZ_E18|B0B0|Dolphin Gray Metallic|     0.00|20230822|99991231|2024|N|Y
CD19WZ_E18|C2C2|Moonstone Gray|     0.00|20230822|99991231|2024|N|Y
CD19WZ_E18|H7H7|Atlantic Blue Metallic|     0.00|20230822|99991231|2024|N|Y
CD19WZ_E18|P8P8|Kings Red Metallic|     0.00|20230822|99991231|2024|N|Y
CD19WZ_E19|0E0E|Grenadilla Black Metallic|     0.00|20240305|99991231|2024|N|Y
CD19WZ_E19|0Q0Q|Pure White|     0.00|20230822|99991231|2024|N|Y
CD19WZ_E19|0R0R|Oryx White Mother-of-Pearl Effect|  5739.13|20230822|99991231|2024|N|Y
CD19WZ_E19|2T2T|Deep Black Pearlescent|     0.00|20230822|99991231|2024|N|Y
CD19WZ_E19|5K5K|Urano Gray|     0.00|20230822|99991231|2024|N|Y
CD19WZ_E19|8E8E|Reflex Silver Metallic|     0.00|20230822|99991231|2024|N|Y
CD19WZ_E19|B0B0|Dolphin Gray Metallic|     0.00|20230822|99991231|2024|N|Y
CD19WZ_E19|C2C2|Moonstone Gray|     0.00|20230822|99991231|2024|N|Y
CD19WZ_E19|H7H7|Atlantic Blue Metallic|     0.00|20230822|99991231|2024|N|Y
CD19WZ_E19|P8P8|Kings Red Metallic|     0.00|20230822|99991231|2024|N|Y
CD1RMT|0E0E|Grenadilla Black Metallic|     0.00|20240305|99991231|2024|N|Y
CD1RMT|0Q0Q|Pure White|     0.00|20230822|99991231|2024|N|Y
CD1RMT|0Q0Q|Pure White|     0.00|20221003|99991231|2023|N|Y
CD1RMT|2T2T|Deep Black Pearlescent|     0.00|20230822|99991231|2024|N|Y
CD1RMT|2T2T|Deep Black Pearlescent|     0.00|20221003|99991231|2023|N|Y
CD1RMT|L9L9|Lapiz Blue Metallic|     0.00|20230822|99991231|2024|N|Y
CD1RMT|L9L9|Lapiz Blue Metallic|     0.00|20221003|99991231|2023|N|Y
CD1RMT_E02|0Q0Q|Pure White|     0.00|20221003|99991231|2023|N|Y
CD1RMT_E02|2T2T|Deep Black Pearlescent|     0.00|20221003|99991231|2023|N|Y
CD1RMT_E02|L9L9|Lapiz Blue Metallic|     0.00|20221003|99991231|2023|N|Y
CD1RMT_E04|0Q0Q|Pure White|     0.00|20221003|99991231|2023|N|Y
CD1RMT_E04|2T2T|Deep Black Pearlescent|     0.00|20221003|99991231|2023|N|Y
CD1RMT_E04|L9L9|Lapiz Blue Metallic|     0.00|20221003|99991231|2023|N|Y
CD1RMT_E08|0E0E|Grenadilla Black Metallic|     0.00|20240305|99991231|2024|N|Y
CD1RMT_E08|0Q0Q|Pure White|     0.00|20230822|99991231|2024|N|Y
CD1RMT_E08|2T2T|Deep Black Pearlescent|     0.00|20230822|99991231|2024|N|Y
CD1RMT_E08|L9L9|Lapiz Blue Metallic|     0.00|20230822|99991231|2024|N|Y
CD1RMT_E16|0E0E|Grenadilla Black Metallic|     0.00|20240305|99991231|2024|N|Y
CD1RMT_E16|0Q0Q|Pure White|     0.00|20230822|99991231|2024|N|Y
CD1RMT_E16|2T2T|Deep Black Pearlescent|     0.00|20230822|99991231|2024|N|Y
CD1RMT_E16|L9L9|Lapiz Blue Metallic|     0.00|20230822|99991231|2024|N|Y
CR73P3|0E0E|Grenadilla Black Metallic|     0.00|20220715|99991231|2023|N|Y
CR73P3|0Q0Q|Pure White|     0.00|20220715|99991231|2023|N|Y
CR73P3|0R0R|Oryx White Mother-of-Pearl Effect| 20260.87|20230112|99991231|2023|N|Y
CR73P3|3M3M|Silicon Grey Metallic|     0.00|20220715|99991231|2023|N|Y
CR73P3|3V3V|Tamarind Brown Metallic|     0.00|20220715|99991231|2023|N|Y
CR73P3|F0F0|Oyster Silver Metallic|     0.00|20220715|99991231|2023|N|Y
CR73P3_E01|0E0E|Grenadilla Black Metallic|     0.00|20220715|99991231|2023|N|Y
CR73P3_E01|0Q0Q|Pure White|     0.00|20220715|99991231|2023|N|Y
CR73P3_E01|0R0R|Oryx White Mother-of-Pearl Effect| 20260.87|20230112|99991231|2023|N|Y
CR73P3_E01|3M3M|Silicon Grey Metallic|     0.00|20220715|99991231|2023|N|Y
CR73P3_E01|3V3V|Tamarind Brown Metallic|     0.00|20220715|99991231|2023|N|Y
CR73P3_E01|F0F0|Oyster Silver Metallic|     0.00|20220715|99991231|2023|N|Y
CR73P3_E04|0E0E|Grenadilla Black Metallic|     0.00|20220715|99991231|2023|N|Y
CR73P3_E04|0Q0Q|Pure White|     0.00|20220715|99991231|2023|N|Y
CR73P3_E04|0R0R|Oryx White Mother-of-Pearl Effect| 20260.87|20230112|99991231|2023|N|Y
CR73P3_E04|3M3M|Silicon Grey Metallic|     0.00|20220715|99991231|2023|N|Y
CR73P3_E04|3V3V|Tamarind Brown Metallic|     0.00|20220715|99991231|2023|N|Y
CR73P3_E04|F0F0|Oyster Silver Metallic|     0.00|20220715|99991231|2023|N|Y
CR75P3|0E0E|Grenadilla Black Metallic|     0.00|20220715|99991231|2023|N|Y
CR75P3|0Q0Q|Pure White|     0.00|20220715|99991231|2023|N|Y
CR75P3|0R0R|Oryx White Mother-of-Pearl Effect| 20260.87|20230112|99991231|2023|N|Y
CR75P3|3M3M|Silicon Grey Metallic|     0.00|20220715|99991231|2023|N|Y
CR75P3|3V3V|Tamarind Brown Metallic|     0.00|20220715|99991231|2023|N|Y
CR75P3|F0F0|Oyster Silver Metallic|     0.00|20220715|99991231|2023|N|Y
CR75P3_E02|0E0E|Grenadilla Black Metallic|     0.00|20220715|99991231|2023|N|Y
CR75P3_E02|0Q0Q|Pure White|     0.00|20220715|99991231|2023|N|Y
CR75P3_E02|0R0R|Oryx White Mother-of-Pearl Effect| 20260.87|20230112|99991231|2023|N|Y
CR75P3_E02|3M3M|Silicon Grey Metallic|     0.00|20220715|99991231|2023|N|Y
CR75P3_E02|3V3V|Tamarind Brown Metallic|     0.00|20220715|99991231|2023|N|Y
CR75P3_E02|F0F0|Oyster Silver Metallic|     0.00|20220715|99991231|2023|N|Y
CR75P3_E05|0E0E|Grenadilla Black Metallic|     0.00|20220715|99991231|2023|N|Y
CR75P3_E05|0Q0Q|Pure White|     0.00|20220715|99991231|2023|N|Y
CR75P3_E05|0R0R|Oryx White Mother-of-Pearl Effect| 20260.87|20230112|99991231|2023|N|Y
CR75P3_E05|3M3M|Silicon Grey Metallic|     0.00|20220715|99991231|2023|N|Y
CR75P3_E05|3V3V|Tamarind Brown Metallic|     0.00|20220715|99991231|2023|N|Y
CR75P3_E05|F0F0|Oyster Silver Metallic|     0.00|20220715|99991231|2023|N|Y
CS13LZ|0A0A|Reef Blue Metallic|     0.00|20230822|99991231|2024|N|Y
CS13LZ|0A0A|Reef Blue Metallic|     0.00|20220715|99991231|2023|N|Y
CS13LZ|0Q0Q|Pure White|     0.00|20230822|99991231|2024|N|Y
CS13LZ|0Q0Q|Pure White|     0.00|20220715|99991231|2023|N|Y
CS13LZ|2T2T|Deep Black Pearlescent|     0.00|20220715|99991231|2023|N|Y
CS13LZ|2T2T|Deep Black Pearlescent|     0.00|20230822|99991231|2024|N|Y
CS13LZ|5W5W|Smoky Grey Metallic|     0.00|20230822|99991231|2024|N|Y
CS13LZ|5W5W|Smoky Grey Metallic|     0.00|20220715|99991231|2023|N|Y
CS13LZ|6U6U|Ascot Grey|     0.00|20230822|99991231|2024|N|Y
CS13LZ|6U6U|Ascot Grey|     0.00|20220715|99991231|2023|N|Y
CS13LZ|8E8E|Reflex Silver Metallic|     0.00|20230822|99991231|2024|N|Y
CS13LZ|8E8E|Reflex Silver Metallic|     0.00|20220715|99991231|2023|N|Y
CS13LZ|P8P8|Kings Red Metallic|     0.00|20230822|99991231|2024|N|Y
CS13LZ|P8P8|Kings Red Metallic|     0.00|20220715|99991231|2023|N|Y
CS13LZ|W9W9|Visual Green Metallic|     0.00|20220715|99991231|2023|N|Y
CS13LZ|W9W9|Visual Green Metallic|     0.00|20230822|99991231|2024|N|Y
CS13LZ_E01|0A0A|Reef Blue Metallic|     0.00|20220715|99991231|2023|N|Y
CS13LZ_E01|0Q0Q|Pure White|     0.00|20220715|99991231|2023|N|Y
CS13LZ_E01|2T2T|Deep Black Pearlescent|     0.00|20220715|99991231|2023|N|Y
CS13LZ_E01|5W5W|Smoky Grey Metallic|     0.00|20220715|99991231|2023|N|Y
CS13LZ_E01|6U6U|Ascot Grey|     0.00|20220715|99991231|2023|N|Y
CS13LZ_E01|8E8E|Reflex Silver Metallic|     0.00|20220715|99991231|2023|N|Y
CS13LZ_E01|P8P8|Kings Red Metallic|     0.00|20220715|99991231|2023|N|Y
CS13LZ_E01|W9W9|Visual Green Metallic|     0.00|20220715|99991231|2023|N|Y
CS13LZ_E04|0A0A|Reef Blue Metallic|     0.00|20230822|99991231|2024|N|Y
CS13LZ_E04|0Q0Q|Pure White|     0.00|20230822|99991231|2024|N|Y
CS13LZ_E04|2T2T|Deep Black Pearlescent|     0.00|20230822|99991231|2024|N|Y
CS13LZ_E04|5W5W|Smoky Grey Metallic|     0.00|20230822|99991231|2024|N|Y
CS13LZ_E04|6U6U|Ascot Grey|     0.00|20230822|99991231|2024|N|Y
CS13LZ_E04|8E8E|Reflex Silver Metallic|     0.00|20230822|99991231|2024|N|Y
CS13LZ_E04|P8P8|Kings Red Metallic|     0.00|20230822|99991231|2024|N|Y
CS13LZ_E04|W9W9|Visual Green Metallic|     0.00|20230822|99991231|2024|N|Y
CS13LZ_E10|0A0A|Reef Blue Metallic|     0.00|20230822|99991231|2024|N|Y
CS13LZ_E10|0Q0Q|Pure White|     0.00|20230822|99991231|2024|N|Y
CS13LZ_E10|2T2T|Deep Black Pearlescent|     0.00|20230822|99991231|2024|N|Y
CS13LZ_E10|5W5W|Smoky Grey Metallic|     0.00|20230822|99991231|2024|N|Y
CS13LZ_E10|6U6U|Ascot Grey|     0.00|20230822|99991231|2024|N|Y
CS13LZ_E10|8E8E|Reflex Silver Metallic|     0.00|20230822|99991231|2024|N|Y
CS13LZ_E10|P8P8|Kings Red Metallic|     0.00|20230822|99991231|2024|N|Y
CS13LZ_E10|W9W9|Visual Green Metallic|     0.00|20230822|99991231|2024|N|Y
CS14LZ|0A0A|Reef Blue Metallic|     0.00|20230822|99991231|2024|N|Y
CS14LZ|0A0A|Reef Blue Metallic|     0.00|20220715|99991231|2023|N|Y
CS14LZ|0AA1|Reef Blue / Black roof|  3565.22|20230822|99991231|2024|N|Y
CS14LZ|0AA1|Reef Blue / Black roof|  3565.22|20230112|99991231|2023|N|Y
CS14LZ|0Q0Q|Pure White|     0.00|20230822|99991231|2024|N|Y
CS14LZ|0Q0Q|Pure White|     0.00|20220715|99991231|2023|N|Y
CS14LZ|0QA1|Pure White / Black roof|  3565.22|20230822|99991231|2024|N|Y
CS14LZ|0QA1|Pure White / Black roof|  3565.22|20230112|99991231|2023|N|Y
